id;X_deg;Y_deg;Pop2040;Households;Tier;TotalEnergyPerCell;FinalElecCode2040;MinimumOverallLCOE2040;Least_Cost_Option
1064;2.6602;6.6712;198.3523;34.0000;4;31855.3796;3.0000;0.3513;Solar Home System (SHS)
4000;2.0881;7.0347;337.1989;57.8000;4;54154.1453;5.0000;0.3174;Mini-grid
1096;1.6970;6.6756;1635.8231;280.4000;4;262713.1892;1.0000;0.1000;Grid Extension
2198;1.8464;6.7562;387.3704;66.4000;4;62211.6825;5.0000;0.3130;Mini-grid
15950;2.6852;11.3794;60.6725;10.4000;4;9743.9985;3.0000;0.2871;Solar Home System (SHS)
10721;3.0325;10.0462;51.3382;8.8000;4;8244.9218;3.0000;0.2991;Solar Home System (SHS)
3474;1.9514;6.9383;290.5278;49.8000;4;46658.7618;5.0000;0.3202;Mini-grid
9813;1.7485;9.6671;87.5084;15.0000;4;14053.8439;3.0000;0.2991;Solar Home System (SHS)
11815;1.1451;10.3531;186.6845;32.0000;4;29981.5337;3.0000;0.2985;Solar Home System (SHS)
9099;1.7032;9.7711;53.6718;9.2000;4;8619.6909;3.0000;0.2985;Solar Home System (SHS)
4121;1.8406;6.9735;68451.5359;8117.2000;4;28982380.2887;1.0000;0.1553;Grid Extension
10155;2.7276;6.9327;131.8459;22.6000;4;21174.4582;3.0000;0.3496;Solar Home System (SHS)
13158;1.0567;10.5833;436.3751;74.8000;4;70081.8351;5.0000;0.2738;Mini-grid
8929;3.0136;9.7229;60.6725;10.4000;4;9743.9985;3.0000;0.3067;Solar Home System (SHS)
12702;0.9699;10.4647;66.5064;11.4000;4;10680.9214;3.0000;0.2979;Solar Home System (SHS)
3014;2.0089;6.8345;68.8399;11.8000;4;11055.6906;3.0000;0.3445;Solar Home System (SHS)
7096;2.5658;8.8236;74.6738;12.8000;4;11992.6135;3.0000;0.3244;Solar Home System (SHS)
2525;1.7080;6.8825;276.5264;47.4000;4;44410.1468;5.0000;0.3234;Mini-grid
14635;2.0678;11.0312;24.5023;4.2000;4;3935.0763;3.0000;0.2898;Solar Home System (SHS)
14112;2.9110;10.8937;45.5044;7.8000;4;7307.9988;3.0000;0.2902;Solar Home System (SHS)
12474;2.9947;10.3356;93.3423;16.0000;4;14990.7669;3.0000;0.2961;Solar Home System (SHS)
10170;2.6871;6.9303;84.0080;14.4000;4;13491.6902;3.0000;0.3494;Solar Home System (SHS)
11382;3.1028;10.2716;144.6805;24.8000;4;23235.6886;3.0000;0.2969;Solar Home System (SHS)
9307;1.9278;9.8367;45.5044;7.8000;4;7307.9988;3.0000;0.2997;Solar Home System (SHS)
567;2.0602;6.4765;529.7173;90.8000;4;85072.6019;5.0000;0.3052;Mini-grid
2897;1.8857;6.8215;89.8419;15.4000;4;14428.6131;3.0000;0.3425;Solar Home System (SHS)
2873;1.7431;6.8000;2636.9188;452.0000;4;423489.1637;1.0000;0.2217;Grid Extension
8287;2.4765;9.3963;318.5305;54.6000;4;51155.9919;3.0000;0.3112;Solar Home System (SHS)
596;1.9210;6.4845;117.8446;20.2000;4;18925.8432;3.0000;0.3422;Solar Home System (SHS)
17018;2.7058;11.4296;102.6765;17.6000;4;16489.8435;3.0000;0.2870;Solar Home System (SHS)
64;1.8057;6.3302;60.6725;10.4000;4;9743.9985;3.0000;0.3251;Solar Home System (SHS)
11664;0.8852;10.3096;47.8379;8.2000;4;7682.7680;3.0000;0.2994;Solar Home System (SHS)
1066;1.8431;6.6724;123.6785;21.2000;4;19862.7661;3.0000;0.3463;Solar Home System (SHS)
11404;3.2424;10.2786;1100.2719;188.6000;4;176703.6643;5.0000;0.2381;Mini-grid
15972;3.4472;11.3967;348.8667;59.8000;4;56027.9911;3.0000;0.2879;Solar Home System (SHS)
13276;1.4501;10.6011;66.5064;11.4000;4;10680.9214;3.0000;0.2945;Solar Home System (SHS)
172;2.2167;6.3569;66.5064;11.4000;4;10680.9214;3.0000;0.3213;Solar Home System (SHS)
5501;2.4148;7.5024;162.1822;27.8000;4;26046.4574;3.0000;0.3408;Solar Home System (SHS)
6299;2.2360;7.8674;1404.8010;240.8000;4;225611.0412;5.0000;0.2586;Mini-grid
6966;1.6881;8.5835;2394.2290;410.4000;4;384513.1699;5.0000;0.2477;Mini-grid
16575;3.4932;11.5453;57.1721;9.8000;4;9181.8447;3.0000;0.2859;Solar Home System (SHS)
12694;0.8258;10.4606;57.1721;9.8000;4;9181.8447;3.0000;0.2978;Solar Home System (SHS)
14718;2.8372;11.0191;796.9095;136.6000;4;127983.6720;5.0000;0.2490;Mini-grid
477;1.9771;6.4001;722.2357;123.8000;4;115991.0586;5.0000;0.2842;Mini-grid
5961;2.1352;7.7098;156.3483;26.8000;4;25109.5345;3.0000;0.3326;Solar Home System (SHS)
1368;2.6736;6.6368;99.1762;17.0000;4;15927.6898;3.0000;0.3506;Solar Home System (SHS)
9593;1.5087;9.9182;595.0569;102.0000;4;95566.1387;1.0000;0.1000;Grid Extension
11999;3.4463;10.4259;47.8379;8.2000;4;7682.7680;3.0000;0.2938;Solar Home System (SHS)
5404;1.9561;7.4720;480.7126;82.4000;4;77202.4493;5.0000;0.2809;Mini-grid
7230;2.5312;9.0173;451.5432;77.4000;4;72517.8347;1.0000;0.1000;Grid Extension
9735;3.0584;9.8798;63.0060;10.8000;4;10118.7676;3.0000;0.3006;Solar Home System (SHS)
15837;2.4499;11.3484;45.5044;7.8000;4;7307.9988;3.0000;0.2855;Solar Home System (SHS)
3632;2.6086;6.9520;339.5325;58.2000;4;54528.9144;1.0000;0.1000;Grid Extension
1087;2.6576;6.6742;72.3403;12.4000;4;11617.8443;3.0000;0.3508;Solar Home System (SHS)
13075;1.0460;10.5052;66.5064;11.4000;4;10680.9214;3.0000;0.2960;Solar Home System (SHS)
10544;1.6526;10.0657;60.6725;10.4000;4;9743.9985;3.0000;0.2954;Solar Home System (SHS)
10384;1.6876;10.0196;231.0221;39.6000;4;37102.1480;3.0000;0.2951;Solar Home System (SHS)
11605;2.7585;10.2077;47.8379;8.2000;4;7682.7680;3.0000;0.2969;Solar Home System (SHS)
2774;1.9816;6.8085;84.0080;14.4000;4;13491.6902;3.0000;0.3443;Solar Home System (SHS)
13613;1.8377;10.7132;652.2290;111.8000;4;104747.9834;5.0000;0.2641;Mini-grid
3734;1.8147;6.9748;634.7274;108.8000;4;101937.2146;5.0000;0.2876;Mini-grid
6622;2.0931;8.1248;114.3443;19.6000;4;18363.6894;3.0000;0.3273;Solar Home System (SHS)
921;2.2735;6.6937;550.7193;94.4000;4;88445.5245;5.0000;0.2886;Mini-grid
11064;1.9557;10.1742;345.3664;59.2000;4;55465.8374;5.0000;0.2858;Mini-grid
4411;1.7340;7.1817;217.0208;37.2000;4;34853.5329;3.0000;0.3345;Solar Home System (SHS)
11889;3.2223;10.4070;406.0388;69.6000;4;65209.8358;5.0000;0.2870;Mini-grid
16610;2.4967;11.5940;87.5084;15.0000;4;14053.8439;3.0000;0.2853;Solar Home System (SHS)
1438;2.1787;6.5795;81.6745;14.0000;4;13116.9210;3.0000;0.3490;Solar Home System (SHS)
13618;2.6192;10.7155;72.3403;12.4000;4;11617.8443;3.0000;0.2912;Solar Home System (SHS)
6727;1.6872;8.2583;66.5064;11.4000;4;10680.9214;3.0000;0.3200;Solar Home System (SHS)
12957;2.7940;10.5542;225.1882;38.6000;4;36165.2250;3.0000;0.2929;Solar Home System (SHS)
16586;2.5163;11.5748;168.0161;28.8000;4;26983.3803;3.0000;0.2857;Solar Home System (SHS)
7598;2.9465;9.2121;81.6745;14.0000;4;13116.9210;3.0000;0.3190;Solar Home System (SHS)
12588;1.0340;10.3176;120.1782;20.6000;4;19300.6123;3.0000;0.2991;Solar Home System (SHS)
8934;3.2867;9.6733;63.0060;10.8000;4;10118.7676;3.0000;0.3042;Solar Home System (SHS)
7295;2.0764;9.0598;108.5104;18.6000;4;17426.7665;3.0000;0.3150;Solar Home System (SHS)
14818;2.1845;11.0800;45.5044;7.8000;4;7307.9988;3.0000;0.2885;Solar Home System (SHS)
4375;2.4851;7.1597;53.6718;9.2000;4;8619.6909;3.0000;0.3427;Solar Home System (SHS)
15592;2.3382;11.2746;60.6725;10.4000;4;9743.9985;3.0000;0.2868;Solar Home System (SHS)
17023;2.5438;11.4302;138.8466;23.8000;4;22298.7657;3.0000;0.2855;Solar Home System (SHS)
13568;1.1465;10.5656;162.1822;27.8000;4;26046.4574;3.0000;0.2969;Solar Home System (SHS)
13628;2.0805;10.7175;108.5104;18.6000;4;17426.7665;3.0000;0.2906;Solar Home System (SHS)
10238;1.6421;9.9687;102.6765;17.6000;4;16489.8435;3.0000;0.2966;Solar Home System (SHS)
14082;2.9523;10.9052;267.1922;45.8000;4;42911.0701;3.0000;0.2903;Solar Home System (SHS)
3742;2.6238;6.9785;53.6718;9.2000;4;8619.6909;3.0000;0.3494;Solar Home System (SHS)
9314;1.5083;9.8286;114.3443;19.6000;4;18363.6894;3.0000;0.2978;Solar Home System (SHS)
11577;1.0201;10.2619;53.6718;9.2000;4;8619.6909;3.0000;0.3008;Solar Home System (SHS)
16866;3.4201;11.8555;2083.8659;357.2000;4;334668.8701;5.0000;0.2257;Mini-grid
4645;2.3909;7.2842;53.6718;9.2000;4;8619.6909;3.0000;0.3412;Solar Home System (SHS)
7377;2.8899;9.0947;1016.2638;174.2000;4;163211.9741;5.0000;0.2635;Mini-grid
10206;3.3306;9.9621;78.1741;13.4000;4;12554.7672;3.0000;0.2988;Solar Home System (SHS)
9264;2.0222;9.7407;8851.1797;1517.2000;4;1421499.4672;5.0000;0.2275;Mini-grid
2710;1.9811;6.8021;217.0208;37.2000;4;34853.5329;3.0000;0.3449;Solar Home System (SHS)
3220;2.7701;6.7240;57.1721;9.8000;4;9181.8447;3.0000;0.3538;Solar Home System (SHS)
2087;1.6384;6.7613;87.5084;15.0000;4;14053.8439;3.0000;0.3390;Solar Home System (SHS)
3015;1.7822;6.8346;87.5084;15.0000;4;14053.8439;1.0000;0.0100;Grid Extension
15740;2.3808;11.2964;95.6758;16.4000;4;15365.5360;3.0000;0.2861;Solar Home System (SHS)
10176;2.4106;6.9316;309.1962;53.0000;4;49656.9152;5.0000;0.3191;Mini-grid
5029;2.7093;7.2512;177.3503;30.4000;4;28482.4570;3.0000;0.3469;Solar Home System (SHS)
14348;0.9110;10.9320;110.8439;19.0000;4;17801.5356;3.0000;0.2929;Solar Home System (SHS)
12378;3.3628;10.3030;60.6725;10.4000;4;9743.9985;3.0000;0.2952;Solar Home System (SHS)
15336;2.9878;11.1987;183.1842;31.4000;4;29419.3800;1.0000;0.0100;Grid Extension
10088;2.5311;6.9112;703.5673;120.6000;4;112992.9052;5.0000;0.2975;Mini-grid
5268;1.9426;7.4016;126.0121;21.6000;4;20237.5353;3.0000;0.3335;Solar Home System (SHS)
271;2.0365;6.4609;159.8486;27.4000;4;25671.6882;3.0000;0.3394;Solar Home System (SHS)
9324;3.1127;9.8275;129.5124;22.2000;4;20799.6890;3.0000;0.3021;Solar Home System (SHS)
8441;3.2059;9.5294;123.6785;21.2000;4;19862.7661;3.0000;0.3083;Solar Home System (SHS)
1364;2.6616;6.6324;63.0060;10.8000;4;10118.7676;3.0000;0.3504;Solar Home System (SHS)
11468;3.1931;10.2519;282.3603;48.4000;4;45347.0697;3.0000;0.2964;Solar Home System (SHS)
3449;2.6047;6.9338;24.5023;4.2000;4;3935.0763;3.0000;0.3492;Solar Home System (SHS)
17153;3.4116;9.9442;947.4239;162.4000;4;152156.2836;5.0000;0.2488;Mini-grid
1628;2.0080;6.6204;652.2290;111.8000;4;104747.9834;5.0000;0.3000;Mini-grid
9861;2.6105;9.2955;51.3382;8.8000;4;8244.9218;3.0000;0.3128;Solar Home System (SHS)
2503;2.1636;6.8787;53.6718;9.2000;4;8619.6909;3.0000;0.3431;Solar Home System (SHS)
11085;3.3660;10.1754;571.7213;98.0000;4;91818.4470;5.0000;0.2831;Mini-grid
11603;2.9134;10.2066;63.0060;10.8000;4;10118.7676;3.0000;0.2966;Solar Home System (SHS)
7535;1.6606;9.1883;147.0141;25.2000;4;23610.4578;3.0000;0.3062;Solar Home System (SHS)
16842;3.2813;11.7032;288.1942;49.4000;4;46283.9927;3.0000;0.2856;Solar Home System (SHS)
9932;1.8779;6.9165;129.5124;22.2000;4;20799.6890;3.0000;0.3373;Solar Home System (SHS)
8279;2.6763;9.3930;1281.1225;219.6000;4;205748.2751;5.0000;0.2547;Mini-grid
5839;2.6698;7.6644;102.6765;17.6000;4;16489.8435;3.0000;0.3431;Solar Home System (SHS)
5927;2.1261;7.7645;74.6738;12.8000;4;11992.6135;3.0000;0.3320;Solar Home System (SHS)
15365;2.9267;11.2089;78.1741;13.4000;4;12554.7672;3.0000;0.2882;Solar Home System (SHS)
6377;2.0579;7.9028;60.6725;10.4000;4;9743.9985;3.0000;0.3291;Solar Home System (SHS)
13893;2.7786;10.8320;68.8399;11.8000;4;11055.6906;3.0000;0.2895;Solar Home System (SHS)
12315;2.4076;10.3724;80.5077;13.8000;4;12929.5364;3.0000;0.2929;Solar Home System (SHS)
15520;2.5181;11.2286;32.6698;5.6000;4;5246.7684;3.0000;0.2877;Solar Home System (SHS)
10738;1.4650;9.9822;171.5164;29.4000;4;27545.5341;3.0000;0.2979;Solar Home System (SHS)
16774;3.3427;11.6615;17.5017;3.0000;4;2810.7688;3.0000;0.2864;Solar Home System (SHS)
186;1.8820;6.3580;2005.6918;343.8000;4;322114.1028;5.0000;0.2624;Mini-grid
8970;1.9488;9.6855;87.5084;15.0000;4;14053.8439;3.0000;0.3009;Solar Home System (SHS)
4376;2.1474;7.1598;210.0201;36.0000;4;33729.2254;1.0000;0.1000;Grid Extension
16250;2.4115;11.4464;168.0161;28.8000;4;26983.3803;3.0000;0.2864;Solar Home System (SHS)
12096;0.9161;10.4448;152.8479;26.2000;4;24547.3807;3.0000;0.2981;Solar Home System (SHS)
8997;3.2486;9.6932;131.8459;22.6000;4;21174.4582;3.0000;0.3032;Solar Home System (SHS)
16471;2.6316;11.4607;110.8439;19.0000;4;17801.5356;3.0000;0.2861;Solar Home System (SHS)
5531;1.8303;7.4454;78.1741;13.4000;4;12554.7672;3.0000;0.3309;Solar Home System (SHS)
14927;2.8874;11.0865;234.5224;40.2000;4;37664.3017;3.0000;0.2881;Solar Home System (SHS)
5455;1.6802;7.5355;126.0121;21.6000;4;20237.5353;3.0000;0.3260;Solar Home System (SHS)
1930;1.7085;6.7793;1046.6001;179.4000;4;168083.9734;1.0000;0.2369;Grid Extension
13545;0.9853;10.6499;1052.4340;180.4000;4;169020.8963;5.0000;0.2608;Mini-grid
9294;1.4954;9.8379;53.6718;9.2000;4;8619.6909;3.0000;0.2981;Solar Home System (SHS)
326;2.0962;6.4380;136.5131;23.4000;4;21923.9965;3.0000;0.3385;Solar Home System (SHS)
2051;1.9480;6.7963;51.3382;8.8000;4;8244.9218;3.0000;0.3451;Solar Home System (SHS)
1314;2.0361;6.5436;337.1989;57.8000;4;54154.1453;5.0000;0.3172;Mini-grid
3755;1.9533;6.9777;610.2250;104.6000;4;98002.1383;5.0000;0.2853;Mini-grid
13495;1.1546;10.6575;68.8399;11.8000;4;11055.6906;3.0000;0.2952;Solar Home System (SHS)
12475;1.0866;10.3355;592.7233;101.6000;4;95191.3695;5.0000;0.2916;Mini-grid
14179;0.9020;10.8423;225.1882;38.6000;4;36165.2250;3.0000;0.2935;Solar Home System (SHS)
4317;2.5191;7.1703;177.3503;30.4000;4;28482.4570;1.0000;0.1000;Grid Extension
12067;1.2899;10.4378;225.1882;38.6000;4;36165.2250;3.0000;0.2932;Solar Home System (SHS)
2865;2.3637;6.8188;198.3523;34.0000;4;31855.3796;3.0000;0.3492;Solar Home System (SHS)
3560;1.8974;6.9421;295.1949;50.6000;4;47408.3002;5.0000;0.3190;Mini-grid
3782;2.6594;7.0462;53.6718;9.2000;4;8619.6909;3.0000;0.3492;Solar Home System (SHS)
484;1.8151;6.4057;159.8486;27.4000;4;25671.6882;3.0000;0.3373;Solar Home System (SHS)
1961;2.2987;6.7798;93.3423;16.0000;4;14990.7669;3.0000;0.3500;Solar Home System (SHS)
15120;2.4008;11.1463;87.5084;15.0000;4;14053.8439;3.0000;0.2886;Solar Home System (SHS)
14882;2.2857;11.0952;47.8379;8.2000;4;7682.7680;3.0000;0.2884;Solar Home System (SHS)
4923;1.9686;7.2542;189.0181;32.4000;4;30356.3029;3.0000;0.3379;Solar Home System (SHS)
10241;2.7647;9.9712;102.6765;17.6000;4;16489.8435;3.0000;0.3002;Solar Home System (SHS)
6527;1.7802;8.0681;579.8888;99.4000;4;93130.1391;5.0000;0.2841;Mini-grid
2218;2.5423;6.7587;84.0080;14.4000;4;13491.6902;3.0000;0.3500;Solar Home System (SHS)
8150;3.1012;9.4734;57.1721;9.8000;4;9181.8447;1.0000;0.0100;Grid Extension
5741;1.6930;7.6533;375.7026;64.4000;4;60337.8366;5.0000;0.2938;Mini-grid
11911;1.3239;10.3877;171.5164;29.4000;4;27545.5341;1.0000;0.0100;Grid Extension
10222;1.4469;9.9683;68.8399;11.8000;4;11055.6906;3.0000;0.2984;Solar Home System (SHS)
7806;2.3165;9.2283;72.3403;12.4000;4;11617.8443;3.0000;0.3135;Solar Home System (SHS)
446;2.6642;6.4011;2129.3703;365.0000;4;341976.8689;1.0000;0.1000;Grid Extension
13307;1.3997;10.6608;141.1802;24.2000;4;22673.5349;3.0000;0.2925;Solar Home System (SHS)
9408;1.4069;9.8690;45.5044;7.8000;4;7307.9988;3.0000;0.2994;Solar Home System (SHS)
12835;1.5159;10.4845;2141.0381;367.0000;4;343850.7148;5.0000;0.2404;Mini-grid
15155;2.8779;11.1046;81.6745;14.0000;4;13116.9210;3.0000;0.2879;Solar Home System (SHS)
17037;3.1732;10.4516;78.1741;13.4000;4;12554.7672;3.0000;0.2948;Solar Home System (SHS)
14894;2.5424;11.0979;66.5064;11.4000;4;10680.9214;3.0000;0.2896;Solar Home System (SHS)
15310;2.2571;11.1796;63.0060;10.8000;4;10118.7676;3.0000;0.2878;Solar Home System (SHS)
4038;2.6622;7.0288;66.5064;11.4000;4;10680.9214;3.0000;0.3496;Solar Home System (SHS)
10328;1.8371;10.0046;63.0060;10.8000;4;10118.7676;3.0000;0.2972;Solar Home System (SHS)
11401;1.8134;10.2750;2571.5792;440.8000;4;412995.6269;5.0000;0.2296;Mini-grid
7354;2.4809;9.1026;87.5084;15.0000;4;14053.8439;3.0000;0.3173;Solar Home System (SHS)
15282;2.9832;11.1712;949.7575;162.8000;4;152531.0528;1.0000;0.0100;Grid Extension
13011;1.0130;10.5345;274.1929;47.0000;4;44035.3776;3.0000;0.2955;Solar Home System (SHS)
14835;3.6261;11.0719;95.6758;16.4000;4;15365.5360;3.0000;0.2901;Solar Home System (SHS)
8655;1.7037;9.6094;537.8848;92.2000;4;86384.2940;5.0000;0.2553;Mini-grid
3367;2.6827;6.7374;72.3403;12.4000;4;11617.8443;3.0000;0.3521;Solar Home System (SHS)
13983;2.7263;10.8142;10058.7952;1724.2000;4;1615442.5134;1.0000;0.2143;Grid Extension
8476;2.6330;9.5576;222.8546;38.2000;4;35790.4559;1.0000;0.1000;Grid Extension
6057;2.0057;7.3330;427.0408;73.2000;4;68582.7584;5.0000;0.2956;Mini-grid
10981;3.1989;10.1928;291.6946;50.0000;4;46846.1464;3.0000;0.2963;Solar Home System (SHS)
14847;2.9202;11.0717;135.3463;23.2000;4;21736.6119;1.0000;0.0100;Grid Extension
9906;1.8710;6.9130;177.3503;30.4000;4;28482.4570;3.0000;0.3371;Solar Home System (SHS)
11871;3.2851;10.4057;210.0201;36.0000;4;33729.2254;3.0000;0.2942;Solar Home System (SHS)
7069;2.6340;8.8038;201.8526;34.6000;4;32417.5333;3.0000;0.3251;Solar Home System (SHS)
12637;1.3712;10.1156;68.8399;11.8000;4;11055.6906;3.0000;0.2982;Solar Home System (SHS)
8452;1.6537;9.5351;51.3382;8.8000;4;8244.9218;3.0000;0.3006;Solar Home System (SHS)
3750;1.6839;6.9770;5700.8785;977.2000;4;915561.0858;1.0000;0.1000;Grid Extension
13207;1.0877;10.6226;204.1862;35.0000;4;32792.3025;3.0000;0.2951;Solar Home System (SHS)
1762;2.4395;6.6508;53.6718;9.2000;4;8619.6909;3.0000;0.3490;Solar Home System (SHS)
13409;2.7677;10.6650;78.1741;13.4000;4;12554.7672;1.0000;0.0100;Grid Extension
13844;1.0341;10.7926;53.6718;9.2000;4;8619.6909;3.0000;0.2925;Solar Home System (SHS)
14853;2.9165;11.0735;105.0100;18.0000;4;16864.6127;1.0000;0.0100;Grid Extension
4674;2.3491;7.2981;66.5064;11.4000;4;10680.9214;3.0000;0.3394;Solar Home System (SHS)
4215;1.8934;7.0109;177.3503;30.4000;4;28482.4570;3.0000;0.3371;Solar Home System (SHS)
12479;1.7507;10.3382;177.3503;30.4000;4;28482.4570;3.0000;0.2935;Solar Home System (SHS)
4569;2.0555;7.1181;2261.2162;387.6000;4;363151.3271;1.0000;0.2544;Grid Extension
4873;2.2806;7.2046;117.8446;20.2000;4;18925.8432;1.0000;0.1000;Grid Extension
9310;1.3642;9.8250;2415.2310;414.0000;4;387886.0924;1.0000;0.2030;Grid Extension
15902;3.0584;11.3274;15.1681;2.6000;4;2435.9996;1.0000;0.0100;Grid Extension
5521;2.3103;7.4397;505.2150;86.6000;4;81137.5256;5.0000;0.2964;Mini-grid
14890;2.7822;11.0974;63.0060;10.8000;4;10118.7676;3.0000;0.2884;Solar Home System (SHS)
8310;2.0967;9.3979;358.2009;61.4000;4;57527.0678;1.0000;0.1000;Grid Extension
3689;2.4054;6.9679;87.5084;15.0000;4;14053.8439;3.0000;0.3486;Solar Home System (SHS)
1161;2.1027;6.5529;42.0040;7.2000;4;6745.8451;3.0000;0.3469;Solar Home System (SHS)
14757;2.8164;10.9924;87.5084;15.0000;4;14053.8439;3.0000;0.2886;Solar Home System (SHS)
15315;2.8707;11.1826;253.1909;43.4000;4;40662.4551;3.0000;0.2882;Solar Home System (SHS)
16775;2.4093;11.6627;57.1721;9.8000;4;9181.8447;3.0000;0.2859;Solar Home System (SHS)
4185;1.8794;7.0041;478.3791;82.0000;4;76827.6801;5.0000;0.2921;Mini-grid
13627;0.8968;10.7207;1212.2826;207.8000;4;194692.5845;5.0000;0.2564;Mini-grid
14636;2.8147;11.0302;147.0141;25.2000;4;23610.4578;3.0000;0.2882;Solar Home System (SHS)
4162;1.7534;7.0009;499.3811;85.6000;4;80200.6027;1.0000;0.0100;Grid Extension
1597;2.7259;6.6272;60.6725;10.4000;4;9743.9985;3.0000;0.3531;Solar Home System (SHS)
4094;2.5933;6.9932;478.3791;82.0000;4;76827.6801;5.0000;0.3016;Mini-grid
16890;3.2655;11.9751;89.8419;15.4000;4;14428.6131;3.0000;0.2842;Solar Home System (SHS)
3739;1.7718;6.9757;51.3382;8.8000;4;8244.9218;1.0000;0.0100;Grid Extension
13535;3.7097;10.6528;32.6698;5.6000;4;5246.7684;3.0000;0.2921;Solar Home System (SHS)
3493;1.6785;6.9835;168.0161;28.8000;4;26983.3803;3.0000;0.3350;Solar Home System (SHS)
10963;1.2827;10.1903;60.6725;10.4000;4;9743.9985;3.0000;0.2978;Solar Home System (SHS)
7209;2.4925;9.0004;63.0060;10.8000;4;10118.7676;3.0000;0.3200;Solar Home System (SHS)
14275;1.9667;10.6991;890.2518;152.6000;4;142974.4389;5.0000;0.2591;Mini-grid
10309;1.5590;10.0006;360.5345;61.8000;4;57901.8370;5.0000;0.2839;Mini-grid
8321;2.6447;9.4039;259.0248;44.4000;4;41599.3780;1.0000;0.1000;Grid Extension
8393;2.5246;9.5183;917.0877;157.2000;4;147284.2844;5.0000;0.2618;Mini-grid
4821;2.2181;7.2108;68.8399;11.8000;4;11055.6906;3.0000;0.3377;Solar Home System (SHS)
5054;2.0487;7.2634;1936.8519;332.0000;4;311058.4123;1.0000;0.1000;Grid Extension
10711;2.0545;10.0461;625.3931;107.2000;4;100438.1379;5.0000;0.2620;Mini-grid
17171;3.4186;9.9471;222.8546;38.2000;4;35790.4559;3.0000;0.2988;Solar Home System (SHS)
2933;2.0235;6.8250;658.0629;112.8000;4;105684.9063;5.0000;0.2851;Mini-grid
12470;2.0581;10.3356;42.0040;7.2000;4;6745.8451;3.0000;0.2944;Solar Home System (SHS)
772;1.8654;6.5244;72.3403;12.4000;4;11617.8443;3.0000;0.3451;Solar Home System (SHS)
16059;2.5811;11.4185;280.0268;48.0000;4;44972.3006;3.0000;0.2859;Solar Home System (SHS)
16109;3.0341;11.3534;733.9035;125.8000;4;117864.9044;5.0000;0.2511;Mini-grid
16913;3.2316;12.0233;66.5064;11.4000;4;10680.9214;3.0000;0.2844;Solar Home System (SHS)
6827;2.1694;8.4096;129.5124;22.2000;4;20799.6890;3.0000;0.3264;Solar Home System (SHS)
15966;2.3813;11.3876;57.1721;9.8000;4;9181.8447;3.0000;0.2864;Solar Home System (SHS)
7043;2.5987;8.7397;74.6738;12.8000;4;11992.6135;3.0000;0.3269;Solar Home System (SHS)
8827;1.6481;9.4843;66.5064;11.4000;4;10680.9214;3.0000;0.3009;Solar Home System (SHS)
5137;2.4525;7.3867;123.6785;21.2000;4;19862.7661;3.0000;0.3425;Solar Home System (SHS)
3370;2.1268;6.7365;474.8787;81.4000;4;76265.5264;5.0000;0.2947;Mini-grid
2089;2.6041;6.7604;60.6725;10.4000;4;9743.9985;3.0000;0.3502;Solar Home System (SHS)
14881;2.3866;11.0945;57.1721;9.8000;4;9181.8447;3.0000;0.2892;Solar Home System (SHS)
15252;2.6177;11.1667;89.8419;15.4000;4;14428.6131;3.0000;0.2889;Solar Home System (SHS)
12248;0.9919;10.4228;280.0268;48.0000;4;44972.3006;3.0000;0.2985;Solar Home System (SHS)
14566;2.7085;11.0051;126.0121;21.6000;4;20237.5353;3.0000;0.2893;Solar Home System (SHS)
2103;2.2658;6.7621;68.8399;11.8000;4;11055.6906;3.0000;0.3484;Solar Home System (SHS)
15296;2.2639;11.1766;78.1741;13.4000;4;12554.7672;3.0000;0.2875;Solar Home System (SHS)
4451;2.7432;7.1231;89.8419;15.4000;4;14428.6131;3.0000;0.3488;Solar Home System (SHS)
14166;1.0557;10.8796;1197.1145;205.2000;4;192256.5849;1.0000;0.0100;Grid Extension
2779;2.6892;6.8128;26.8359;4.6000;4;4309.8455;3.0000;0.3517;Solar Home System (SHS)
7759;2.5731;9.2789;276.5264;47.4000;4;44410.1468;1.0000;0.1000;Grid Extension
10731;2.5504;9.9801;150.5144;25.8000;4;24172.6116;3.0000;0.3005;Solar Home System (SHS)
15258;3.4121;11.1716;156.3483;26.8000;4;25109.5345;3.0000;0.2881;Solar Home System (SHS)
5380;1.7996;7.4678;204.1862;35.0000;4;32792.3025;3.0000;0.3298;Solar Home System (SHS)
1181;1.9239;6.5589;93.3423;16.0000;4;14990.7669;3.0000;0.3453;Solar Home System (SHS)
14023;2.1315;10.8613;105.0100;18.0000;4;16864.6127;3.0000;0.2899;Solar Home System (SHS)
11476;3.4335;10.2551;84.0080;14.4000;4;13491.6902;3.0000;0.2958;Solar Home System (SHS)
915;1.7656;6.6954;129.5124;22.2000;4;20799.6890;3.0000;0.3433;Solar Home System (SHS)
6904;2.2111;7.9807;159.8486;27.4000;4;25671.6882;1.0000;0.1000;Grid Extension
6273;2.1840;7.8163;1037.2659;177.8000;4;166584.8967;1.0000;0.1000;Grid Extension
