X_deg;Y_deg;Pop;GridCellArea;Country;ElecPop;WindVel;GHI;TravelHours;Elevation;ResidentialDemandTierCustom;Slope;NightLights;LandCover;SubstationDist;TransformerDist;CurrentHVLineDist;PlannedHVLineDist;CurrentMVLineDist;PlannedMVLineDist;RoadDist;HydropowerDist;Hydropower;HydropowerFID;IsUrban;PerCapitaDemand;HealthDemand;EducationDemand;AgriDemand;ElectrificationOrder;CommercialDemand;ResidentialDemandTier1;ResidentialDemandTier2;ResidentialDemandTier3;ResidentialDemandTier4;ResidentialDemandTier5;id;Households
2.1658;7.6120;52;0.0282;Benin;0.0000;0.0000;1779;0.8073;126.0000;38.7000;0.6607;0.0000;10;20.5041;9999;1.3518;49.5355;1.3518;49.5355;1.3743;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5640;10.4000
1.6941;8.9836;46;0.0406;Benin;0.0000;0.0000;1919;0.1655;380.0000;38.7000;0.7506;0.0000;9;75.6407;9999;60.6552;52.1156;60.6552;52.1156;2.8754;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7191;9.2000
1.9466;6.9758;441;0.1723;Benin;0.0000;0.0000;1757;0.3891;71.0000;38.7000;0.8989;0.0000;12;17.5447;9999;24.8969;11.2800;24.8969;11.2800;1.3469;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3743;88.2000
2.4594;10.4589;44;0.0190;Benin;0.0000;0.0000;2034;0.0789;354.0000;38.7000;0.5366;0.0000;12;16.6025;9999;35.4820;30.9852;35.4820;30.9852;0.4185;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;17090;8.8000
2.7317;10.4968;131;0.0523;Benin;0.0000;0.0000;2030;0.2039;336.0000;38.7000;0.3185;0.0000;12;33.2143;9999;33.1950;1.4847;33.1950;1.4847;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13085;26.2000
1.8580;7.6646;85;0.0126;Benin;0.0000;0.0000;1811;1.5057;148.0000;38.7000;0.2089;0.0000;9;37.9748;9999;28.7764;56.5953;28.7764;56.5953;20.2300;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5824;17.0000
2.0640;11.0327;59;0.0526;Benin;0.0000;0.0000;2052;0.7973;333.0000;38.7000;0.2103;0.0000;10;48.6353;9999;112.4863;50.0751;112.4863;50.0751;16.4992;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14685;11.8000
3.5783;11.6643;186;0.0317;Benin;0.0000;0.0000;2076;0.2683;166.0000;38.7000;-9999.0000;0.0000;12;30.9516;9999;190.7200;25.7995;190.7200;25.7995;0.6047;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16751;37.2000
2.1774;7.2618;209;0.0418;Benin;0.0000;0.0000;1765;0.0762;155.0000;38.7000;0.4264;0.0000;12;14.7834;9999;8.2092;17.8913;8.2092;17.8913;5.5020;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5039;41.8000
2.1105;7.6574;121;0.0435;Benin;0.0000;0.0000;1780;0.7877;112.0000;38.7000;1.0905;0.0000;10;16.9046;9999;9.1363;52.9284;9.1363;52.9284;9.1205;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5756;24.2000
2.3278;7.2004;111;0.0739;Benin;0.0000;0.0000;1747;0.1184;64.0000;38.7000;1.5417;0.0000;12;27.9447;9999;3.7493;32.3247;3.7493;32.3247;1.6866;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;4856;22.2000
2.6243;6.8158;64;0.0238;Benin;0.0000;0.0000;1696;0.4585;108.0000;38.7000;0.7239;0.0000;14;8.8917;9999;0.0059;8.6316;0.0059;8.6316;0.9877;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2828;12.8000
1.0009;10.3438;41;0.0244;Benin;0.0000;0.0000;1984;0.8034;250.0000;38.7000;5.5534;0.0000;12;45.2625;9999;45.2722;36.9107;45.2722;36.9107;11.7371;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11734;8.2000
1.8866;6.5823;64;0.0114;Benin;0.0000;0.0000;1719;0.0635;50.0000;38.7000;0.1980;0.0000;14;7.7077;9999;4.4378;4.4823;4.4378;4.4823;0.8192;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1454;12.8000
2.1849;6.5648;80;0.0307;Benin;0.0000;0.0000;1705;0.4085;54.0000;219.0000;1.2328;0.0000;14;19.6065;9999;1.7152;8.1337;1.7152;8.1337;5.4054;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;1200;16.0000
2.6509;11.3204;36;0.0123;Benin;0.0000;0.0000;2067;0.7513;247.0000;38.7000;0.4794;0.0000;12;24.6619;9999;123.8867;9.9490;123.8867;9.9490;7.2805;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15755;7.2000
2.5155;9.0301;62;0.0137;Benin;0.0000;0.0000;1859;0.3092;348.0000;38.7000;0.5695;0.0000;9;18.8887;9999;3.8520;34.2785;3.8520;34.2785;5.8893;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7233;12.4000
1.7612;6.9994;582;0.1233;Benin;0.0000;0.0000;1772;0.4063;194.0000;38.7000;0.8937;0.0000;14;6.4998;9999;18.0938;0.8253;18.0938;0.8253;1.6141;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;4159;116.4000
1.5412;9.7375;165;0.0825;Benin;0.0000;0.0000;1995;0.5559;465.0000;38.7000;0.1711;0.0000;12;10.7487;9999;4.7960;28.1712;4.7960;28.1712;5.3951;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9057;33.0000
1.6759;6.8890;72;0.0218;Benin;0.0000;0.0000;1767;0.2365;163.0000;38.7000;0.3079;0.0000;14;5.7601;9999;6.3753;1.6467;6.3753;1.6467;0.9005;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9981;14.4000
2.1300;6.7638;469;0.1785;Benin;0.0000;0.0000;1720;0.3143;118.0000;38.7000;0.7698;0.0000;14;14.8211;9999;13.3998;13.3811;13.3998;13.3811;1.7222;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2125;93.8000
2.6355;9.6639;67;0.0399;Benin;0.0000;0.0000;1940;0.6767;380.0000;38.7000;0.3710;0.0000;10;37.0734;9999;3.0206;34.6403;3.0206;34.6403;3.5545;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9809;13.4000
2.9449;9.4205;70;0.0196;Benin;0.0000;0.0000;1897;0.8008;360.0000;38.7000;0.6605;0.0000;12;39.7745;9999;36.1074;0.0000;36.1074;0.0000;14.5532;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8326;14.0000
3.4039;10.9727;137;0.0573;Benin;0.0000;0.0000;2053;0.5356;315.0000;38.7000;0.7437;0.0000;12;31.0692;9999;117.7291;51.1412;117.7291;51.1412;0.9494;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14478;27.4000
1.2211;10.5593;335;0.2271;Benin;0.0000;0.0000;2007;0.4623;250.0000;38.7000;1.3088;0.0000;12;41.3203;9999;41.3501;6.0348;41.3501;6.0348;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12973;67.0000
1.4141;10.3602;70;0.0247;Benin;0.0000;0.0000;2006;0.3505;463.0000;38.7000;2.9138;0.0000;12;14.8335;9999;14.8359;6.1782;14.8359;6.1782;1.5488;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11696;14.0000
1.9497;6.7157;72;0.0099;Benin;0.0000;0.0000;1707;0.5516;31.0000;38.7000;0.2599;0.0000;14;11.1251;9999;3.5006;2.0637;3.5006;2.0637;8.4697;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3047;14.4000
2.1865;10.8873;28;0.0237;Benin;0.0000;0.0000;2052;0.5224;351.0000;38.7000;0.2591;0.0000;10;51.9021;9999;91.6335;53.0244;91.6335;53.0244;1.8243;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14034;5.6000
1.2785;10.6741;111;0.0648;Benin;0.0000;0.0000;2012;0.2382;215.0000;38.7000;0.4058;0.0000;12;51.2302;9999;51.2504;5.0928;51.2504;5.0928;3.2709;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13335;22.2000
3.5439;10.6663;77;0.1001;Benin;0.0000;0.0000;2026;0.6998;307.0000;38.7000;0.5199;0.0000;10;31.0626;9999;109.3506;77.9967;109.3506;77.9967;12.6589;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13407;15.4000
3.1229;10.0029;116;0.0473;Benin;0.0000;0.0000;1987;0.5863;402.0000;38.7000;0.7307;0.0000;12;12.0782;9999;42.3021;50.2484;42.3021;50.2484;7.4497;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;10317;23.2000
0.8570;10.7412;90;0.0775;Benin;0.0000;0.0000;2016;1.0391;157.0000;38.7000;0.2458;0.0000;12;82.1454;9999;82.1857;27.3806;82.1857;27.3806;29.3126;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13761;18.0000
0.8794;10.5828;840;0.5148;Benin;0.0000;0.0000;2006;0.5915;168.0000;38.7000;0.3981;0.0000;12;68.8095;9999;68.8536;35.7951;68.8536;35.7951;11.9122;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13147;168.0000
2.3560;6.6659;183;0.0603;Benin;0.0000;0.0000;1687;0.1047;50.0000;219.0000;1.3021;0.0000;14;32.5759;9999;2.7579;2.2252;2.7579;2.2252;0.2575;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;1029;36.6000
2.5575;6.8271;139;0.0435;Benin;0.0000;0.0000;1699;0.3671;115.0000;38.7000;0.4675;0.0000;14;14.0558;9999;6.3902;11.8962;6.3902;11.8962;5.4101;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2945;27.8000
2.4750;7.8352;113;0.0195;Benin;0.0000;0.0000;1761;0.9791;119.0000;38.7000;0.2296;0.0000;10;32.9858;9999;10.5117;86.9294;10.5117;86.9294;8.5833;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6342;22.6000
1.8454;9.8716;95;0.0522;Benin;0.0000;0.0000;1994;0.3608;398.0000;38.7000;0.8010;0.0000;12;30.5064;9999;27.9818;47.6229;27.9818;47.6229;1.8712;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9430;19.0000
1.9271;6.8116;106;0.0253;Benin;0.0000;0.0000;1728;0.4984;67.0000;38.7000;0.5542;0.0000;14;20.1562;9999;13.5435;6.1944;13.5435;6.1944;7.7492;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2797;21.2000
3.1705;11.7204;149;0.0226;Benin;0.0000;0.0000;2090;0.2820;246.0000;38.7000;0.2252;0.0000;12;26.9219;9999;177.4722;5.2205;177.4722;5.2205;4.7588;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16791;29.8000
1.8211;6.8361;276;0.0418;Benin;0.0000;0.0000;1754;0.2842;131.0000;38.7000;0.0990;0.0000;14;19.3958;9999;21.0606;3.4901;21.0606;3.4901;1.5735;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3025;55.2000
1.6784;9.6747;131;0.1563;Benin;0.0000;0.0000;1990;0.2013;415.0000;38.7000;0.5048;0.0000;12;2.9565;9999;2.1888;23.3650;2.1888;23.3650;1.0317;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8989;26.2000
1.8974;7.3573;36;0.0040;Benin;0.0000;0.0000;1783;0.2127;165.0000;38.7000;0.2190;0.0000;12;26.4833;9999;15.6717;24.1957;15.6717;24.1957;1.9799;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6020;7.2000
2.6647;9.3631;358;0.3727;Benin;0.0000;0.0000;1905;0.2184;351.0000;38.7000;0.3736;0.0000;12;8.1233;9999;6.4389;1.1568;6.4389;1.1568;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7913;71.6000
1.2362;10.2419;77;0.0536;Benin;0.0000;0.0000;2010;0.8066;579.0000;38.7000;0.7778;0.0000;12;17.6306;9999;17.5706;16.3161;17.5706;16.3161;0.8521;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11507;15.4000
2.4496;7.3862;41;0.0254;Benin;0.0000;0.0000;1735;0.7082;41.0000;38.7000;0.8643;0.0000;9;38.2833;9999;17.3617;50.9350;17.3617;50.9350;15.9966;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5135;8.2000
1.0437;10.6559;72;0.0438;Benin;0.0000;0.0000;2020;0.2421;220.0000;38.7000;2.1070;0.0000;12;61.3619;9999;61.3986;16.9025;61.3986;16.9025;16.2454;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13489;14.4000
2.0521;6.6715;49;0.0067;Benin;0.0000;0.0000;1717;0.5455;24.0000;219.0000;0.0773;0.0000;14;1.8396;9999;0.4419;0.4132;0.4419;0.4132;1.1242;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;1072;9.8000
2.8231;9.0953;57;0.0305;Benin;0.0000;0.0000;1853;1.0862;348.0000;38.7000;0.3833;0.0000;9;34.6561;9999;30.5178;31.4650;30.5178;31.4650;25.6062;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7384;11.4000
1.0371;10.2133;116;0.0893;Benin;0.0000;0.0000;1976;0.3709;217.0000;38.7000;0.2078;0.0000;12;39.3449;9999;39.2369;37.8937;39.2369;37.8937;7.4057;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11614;23.2000
1.1079;10.3588;52;0.0134;Benin;52.0000;0.0000;1988;0.9042;214.0000;38.7000;0.3397;16.4495;12;34.9428;9999;34.9900;25.3074;34.9900;25.3074;0.1732;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11679;10.4000
2.5156;11.3750;54;0.0094;Benin;0.0000;0.0000;2075;0.0868;290.0000;38.7000;0.3950;0.0000;12;13.3994;9999;130.9582;10.9857;130.9582;10.9857;1.7364;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15941;10.8000
1.9531;6.6445;242;0.0440;Benin;0.0000;0.0000;1709;0.2806;6.0000;38.7000;0.0691;0.0000;12;9.2589;9999;3.0056;3.0654;3.0056;3.0654;3.7094;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1722;48.4000
1.6652;7.2232;278;0.0517;Benin;0.0000;0.0000;1790;0.1298;162.0000;38.7000;0.4709;0.0000;14;24.5839;9999;1.2866;27.7060;1.2866;27.7060;12.5748;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;4939;55.6000
2.6830;10.8549;101;0.0733;Benin;0.0000;0.0000;2046;0.3120;296.0000;38.7000;0.2299;0.0000;12;15.7947;9999;72.1526;17.4532;72.1526;17.4532;14.9556;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14224;20.2000
2.2952;7.4721;41;0.0069;Benin;0.0000;0.0000;1763;1.2245;212.0000;38.7000;1.7462;0.0000;4;38.3122;9999;19.5374;42.9419;19.5374;42.9419;19.5071;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5398;8.2000
2.6185;7.2106;108;0.0853;Benin;0.0000;0.0000;1713;0.3199;77.0000;38.7000;1.2028;0.0000;10;12.4543;9999;3.2964;52.1559;3.2964;52.1559;2.6835;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;4837;21.6000
2.5908;6.8700;54;0.0120;Benin;0.0000;0.0000;1697;0.6478;121.0000;38.7000;0.4650;0.0000;14;15.9591;9999;1.6723;15.6086;1.6723;15.6086;1.9583;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2351;10.8000
2.5522;6.8397;302;0.0712;Benin;0.0000;0.0000;1700;0.4302;113.0000;38.7000;0.4816;0.0000;14;15.3673;9999;6.3832;13.2661;6.3832;13.2661;5.7053;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2556;60.4000
1.3750;9.6415;52;0.0103;Benin;0.0000;0.0000;1983;0.1375;379.0000;38.7000;-9999.0000;0.0000;12;28.0537;9999;4.7178;15.1708;4.7178;15.1708;1.7420;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8713;10.4000
2.6489;11.2901;31;0.0078;Benin;0.0000;0.0000;2065;0.8374;241.0000;38.7000;0.2213;0.0000;12;24.2007;9999;120.6199;6.7468;120.6199;6.7468;4.2067;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15717;6.2000
1.5845;6.9825;67;0.0297;Benin;0.0000;0.0000;1773;0.6786;113.0000;38.7000;0.1487;0.0000;14;11.2943;9999;0.0439;9.0328;0.0439;9.0328;6.5062;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3483;13.4000
1.8359;6.5890;232;0.0638;Benin;0.0000;0.0000;1718;0.1560;54.0000;38.7000;0.3282;0.0000;14;3.2119;9999;1.0661;1.1055;1.0661;1.1055;2.9079;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1471;46.4000
1.8478;6.5748;137;0.0445;Benin;0.0000;0.0000;1718;0.0561;68.0000;38.7000;0.5307;0.0000;14;3.2549;9999;2.9792;3.0187;2.9792;3.0187;1.1076;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1405;27.4000
1.6417;6.9568;147;0.0168;Benin;0.0000;0.0000;1770;0.3434;140.0000;38.7000;1.9827;0.0000;14;4.4405;9999;4.4161;3.5933;4.4161;3.5933;1.8590;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3613;29.4000
1.9006;6.7679;59;0.0093;Benin;0.0000;0.0000;1721;0.3277;44.0000;38.7000;0.3177;0.0000;14;18.8835;9999;11.3841;0.6027;11.3841;0.6027;8.3741;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2286;11.8000
2.6238;11.6152;41;0.0234;Benin;0.0000;0.0000;2075;0.9111;242.0000;38.7000;0.1037;0.0000;10;41.8508;9999;156.7034;40.0134;156.7034;40.0134;9.5961;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16658;8.2000
1.7921;10.3583;188;0.1075;Benin;0.0000;0.0000;2024;0.5580;379.0000;38.7000;0.7160;0.0000;12;45.3573;9999;45.2995;45.0750;45.2995;45.0750;6.9507;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11705;37.6000
2.9821;12.2791;62;0.0272;Benin;0.0000;0.0000;2105;0.4893;182.0000;38.7000;-9999.0000;0.0000;16;23.4798;9999;233.2126;37.3215;233.2126;37.3215;47.1805;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16956;12.4000
1.8356;6.6733;64;0.0074;Benin;0.0000;0.0000;1718;0.3261;18.0000;38.7000;0.1672;0.0000;14;12.3057;9999;6.9644;6.9201;6.9644;6.9201;0.6266;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1082;12.8000
3.4915;10.2238;260;0.2508;Benin;0.0000;0.0000;2002;0.6955;338.0000;38.7000;0.6311;0.0000;12;14.0179;9999;86.8459;83.6801;86.8459;83.6801;13.7157;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11186;52.0000
1.6201;9.7627;64;0.0270;Benin;0.0000;0.0000;1996;0.3748;434.0000;38.7000;0.4831;0.0000;12;8.2912;9999;3.6603;32.2578;3.6603;32.2578;1.4743;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9182;12.8000
2.1803;6.6437;52;0.0343;Benin;0.0000;0.0000;1695;0.1971;80.0000;219.0000;1.0558;0.0000;14;15.9036;9999;8.0246;0.3364;8.0246;0.3364;0.9134;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;1719;10.4000
1.0673;10.2574;28;0.0327;Benin;0.0000;0.0000;1980;0.4446;197.0000;38.7000;0.6308;0.0000;12;36.2120;9999;36.1511;33.1797;36.1511;33.1797;5.9816;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11552;5.6000
1.7429;10.5601;36;0.0143;Benin;0.0000;0.0000;2034;1.2926;418.0000;38.7000;0.2706;0.0000;12;52.7957;9999;52.7670;47.4822;52.7670;47.4822;1.7162;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12978;7.2000
2.3588;11.2723;54;0.0068;Benin;0.0000;0.0000;2074;0.2031;289.0000;38.7000;0.3217;0.0000;12;7.5934;9999;123.0450;9.1173;123.0450;9.1173;3.8864;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15620;10.8000
1.6785;6.7342;80;0.0178;Benin;0.0000;0.0000;1747;0.1824;21.0000;38.7000;0.1767;0.0000;14;8.1573;9999;5.6005;13.4284;5.6005;13.4284;0.7133;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3325;16.0000
2.5248;11.4564;39;0.0115;Benin;0.0000;0.0000;2081;0.1153;307.0000;219.0000;0.4352;0.0000;12;21.1359;9999;139.7969;19.8132;139.7969;19.8132;0.3119;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;16275;7.8000
3.5759;11.6716;485;0.1691;Benin;0.0000;0.0000;2075;0.2047;167.0000;38.7000;0.7326;0.0000;10;29.7454;9999;191.1013;24.7814;191.1013;24.7814;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16755;97.0000
1.8942;7.4279;175;0.0134;Benin;0.0000;0.0000;1789;0.5087;166.0000;38.7000;0.5265;0.0000;14;33.0835;9999;18.9381;30.9162;18.9381;30.9162;3.2031;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5244;35.0000
2.9042;11.0357;72;0.0284;Benin;0.0000;0.0000;2060;0.5283;309.0000;38.7000;1.2602;0.0000;12;9.8412;9999;96.1125;0.4031;96.1125;0.4031;1.9210;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14681;14.4000
2.3021;11.3104;634;0.2605;Benin;0.0000;0.0000;2070;0.4562;282.0000;38.7000;0.2090;0.0000;12;13.3084;9999;128.5631;14.7021;128.5631;14.7021;4.2864;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15785;126.8000
1.5095;9.4594;93;0.0228;Benin;0.0000;0.0000;1975;0.9052;426.0000;38.7000;0.4257;0.0000;10;26.7015;9999;24.2017;2.6542;24.2017;2.6542;9.0086;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8169;18.6000
1.6885;6.8562;99;0.0082;Benin;0.0000;0.0000;1765;0.2993;125.0000;38.7000;0.6101;0.0000;12;9.5082;9999;7.0921;0.8345;7.0921;0.8345;0.3505;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2366;19.8000
2.6563;6.8496;93;0.0482;Benin;0.0000;0.0000;1693;0.6169;103.0000;38.7000;1.4888;0.0000;14;12.2820;9999;4.4138;12.0844;4.4138;12.0844;5.3033;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2654;18.6000
1.4305;9.4035;175;0.1539;Benin;0.0000;0.0000;1964;0.8803;387.0000;38.7000;0.4409;0.0000;10;36.6540;9999;31.6527;9.7949;31.6527;9.7949;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8294;35.0000
1.0173;10.8382;161;0.0818;Benin;0.0000;0.0000;2035;0.0523;215.0000;38.7000;0.9155;0.0000;12;79.5500;9999;79.5820;7.7552;79.5820;7.7552;8.8914;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13937;32.2000
1.8777;6.7530;198;0.0519;Benin;0.0000;0.0000;1722;0.2385;43.0000;38.7000;0.1863;0.0000;14;19.8448;9999;11.3677;1.7270;11.3677;1.7270;5.4702;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2170;39.6000
2.0457;6.7598;62;0.0057;Benin;0.0000;0.0000;1717;0.5702;12.0000;38.7000;1.7948;0.0000;14;10.6347;9999;7.0636;6.9197;7.0636;6.9197;2.2519;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2085;12.4000
1.2980;10.3094;57;0.0432;Benin;0.0000;0.0000;2011;0.4483;523.0000;38.7000;0.7084;0.0000;12;14.1868;9999;14.2290;7.4561;14.2290;7.4561;4.0897;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12532;11.4000
2.6783;6.7813;101;0.0359;Benin;0.0000;0.0000;1688;0.2641;77.0000;38.7000;1.3021;0.0000;14;5.5189;9999;3.5547;5.4409;3.5547;5.4409;5.4173;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1960;20.2000
3.0360;9.1580;54;0.0210;Benin;0.0000;0.0000;1868;0.1922;412.0000;38.7000;0.7986;0.0000;9;52.2226;9999;52.4109;30.6294;52.4109;30.6294;44.2828;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7481;10.8000
2.4943;9.3106;149;0.0571;Benin;149.0000;0.0000;1898;0.3953;340.0000;38.7000;0.6067;65.1120;10;6.5362;9999;2.1085;3.6858;2.1085;3.6858;0.5067;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7985;29.8000
1.6704;8.8801;116;0.0756;Benin;0.0000;0.0000;1904;0.5888;362.0000;38.7000;0.8192;0.0000;9;86.9539;9999;68.8964;63.8700;68.8964;63.8700;2.5168;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7150;23.2000
